id,price
246,8.222
247,8.389
248,8.115
249,6.81
250,6.675
251,7.714
252,6.304
253,9.438
254,9.133
255,8.637
256,6.759
257,6.084
258,9.668
259,7.569
260,6.282
261,8.798
262,5.935
263,7.125
264,8.474
265,9.32
266,6.863
267,8.827
268,6.957
269,8.959
270,8.809
271,8.68
272,7.504
273,7.024
274,7.465
275,6.599
276,7.242
277,9.571
278,8.585
279,9.316
280,7.467
281,6.625
282,7.465
283,7.19
284,6.378
285,6.89
286,6.51
287,6.649
288,6.405
289,8.012
290,6.896
291,7.447
292,9.34
293,6.4635
294,6.731
295,8.586
296,6.807
297,8.585
298,8.476
299,7.12
300,8.955
301,7.242
302,6.916
303,8.977
304,6.168
305,6.848
306,7.485
307,9.667
308,9.169
309,8.995
310,8.592
311,6.4380000000000015
312,6.495
313,8.698
314,9.096
315,8.061
316,6.045
317,9.725
318,6.405
319,6.632
320,8.432
321,8.511
322,6.547
323,9.21
324,8.426
325,6.802
326,7.018
327,9.466
328,6.97
329,6.194
330,6.299
331,8.634
332,8.23
333,6.852
334,6.717
335,6.213
336,8.271
337,8.462
338,7.259
339,9.131
340,7.75
341,6.718
342,8.912
343,8.274
344,7.061
345,7.39
346,7.722
347,6.779
348,8.488
349,6.922999999999999
350,7.936
351,8.188
352,8.5
353,9.294
354,9.402
355,7.959
356,7.958
357,9.665
358,7.566
359,8.3765
360,9.756
361,7.518
362,8.642
363,7.679
364,8.293
365,7.499
366,9.802
367,6.075
368,9.658
369,6.353
370,9.055
371,7.055
372,6.654
373,7.104
374,8.664
375,8.506
376,7.522
377,8.867
378,8.469
379,8.935
380,6.242
381,6.697
382,6.184
383,8.71
384,9.734
385,8.957
386,6.875
387,6.748
388,6.1
389,8.04
390,8.601
391,6.671
392,9.766
393,6.433
394,6.532
395,8.033
396,8.935
397,6.282
398,8.299
399,9.077
400,6.704
401,9.799
402,8.63
403,9.678
404,7.088
405,8.093
406,8.35
407,8.446
408,8.766
409,8.508
410,9.174
411,7.056
412,7.827
413,8.61
414,8.395
415,6.948
416,6.887
417,6.851000000000001
418,7.369
419,7.416
420,8.441
421,8.935
422,6.931
423,7.634
424,8.339
425,6.045
426,7.488
427,8.376
428,8.613
429,9.12
430,7.388
431,7.67
432,8.826
433,8.08
434,6.797
435,6.304
436,6.458
437,9.156
438,6.335
439,7.735
440,7.527
441,6.5
442,9.361
443,6.621
444,8.538
445,7.849
446,7.536
447,6.986
448,8.86
449,6.603
450,7.04
451,9.306
452,8.363
453,6.649
454,7.017
455,7.532
456,6.807
457,6.188
458,8.574
459,8.62
460,8.541
461,8.74
462,6.898
463,8.062
464,8.912
465,7.107
466,8.434
467,8.942
468,8.6
469,7.488
470,8.42
471,8.445
472,8.158
473,9.18
474,6.933
475,8.655
476,8.349
477,8.269
478,6.687
479,6.444
480,6.717
481,8.218
482,8.23
483,6.874
484,7.207
485,8.378
486,7.529
487,7.965
488,9.461
489,7.643
490,6.347
491,8.119
492,7.416
493,6.834
494,8.615
495,8.655
496,6.908
497,8.741
498,9.576
499,8.481
500,7.861
501,9.771
502,8.026
503,7.548
504,6.981
505,8.695
506,6.159
507,9.016
508,8.615
509,8.058
510,7.082
511,9.705
512,8.93
513,6.623
514,8.859
515,7.853
516,8.466
517,6.4
518,8.977
519,7.515
520,6.704
521,8.135
522,7.582
523,8.337
524,8.605
525,7.886
526,7.969
527,8.585
528,6.279
529,6.582
530,7.016
531,7.589
532,8.952
533,7.428
534,7.591
535,9.517
536,9.142
537,8.068
538,8.968
539,9.549
540,7.993
541,6.526
542,9.414
543,8.181
544,8.527
545,6.04
546,7.454
547,6.153
548,6.91
549,8.509
550,6.306
551,8.585
552,7.717
553,5.869
554,6.342
555,6.751
556,7.789
557,9.559
558,7.679
559,7.527
560,8.08
561,6.832
562,8.911
563,8.894
564,6.51
565,6.698
566,8.125
567,7.0845
568,8.578
569,8.1
570,6.56
571,8.945
572,6.196
573,9.073
574,8.443
575,6.687
576,8.6
577,7.521
578,8.56
579,9.126
580,7.901
581,7.655
582,8.09
583,8.145
584,6.176
585,6.225
586,6.842
587,8.47
588,6.495
589,7.491
590,8.334
591,9.546
592,9.055
593,8.585
594,6.633
595,8.209
596,6.611
597,8.111
598,7.521
599,6.792
600,9.256
601,6.225
602,6.611
603,7.103
604,6.697
605,8.495
606,6.766
607,9.295
608,9.741
609,7.78
610,6.798
611,8.138
612,7.435
613,7.358
614,9.704
615,8.383
616,7.777
617,8.588
618,6.472
619,6.471
620,8.224
621,7.006
622,6.354
623,7.361
624,8.036
625,8.785
626,6.649
627,6.165
628,6.986
629,8.411
630,8.788
631,7.951
632,9.643
633,6.863
634,7.694
635,8.552
636,9.323
637,8.031
638,7.984
639,6.687
640,7.548
641,6.299
642,6.863
643,6.724
644,6.75
645,6.168
646,8.679
647,8.846
648,8.846
649,7.691
650,8.101
651,6.676
652,7.018
653,9.343
654,6.719
655,6.94
656,8.82
657,8.238
658,7.766
659,8.354
660,6.579
661,6.633
662,8.829
663,7.576
664,6.574
665,9.302
666,7.787
667,8.574
668,8.356
669,8.383
670,8.431
671,8.6155
672,6.778
673,6.759
674,6.787
675,8.746
676,7.648
677,9.354
678,7.499
679,7.661
680,7.401
681,6.718999999999999
682,7.711
683,6.608
684,6.4
685,8.62
686,6.828
687,8.707
688,7.659
689,9.418
690,7.278
691,8.457
692,6.611
693,8.779
694,8.533
695,9.101
696,6.972
697,7.545
698,8.627
699,7.159
700,8.854
701,9.09
702,9.691
703,6.611
704,8.082
705,9.603
706,7.968
707,8.314
708,8.384
709,8.12
710,8.942
711,9.172
712,6.856
713,9.47
714,8.462
715,7.078
716,8.402
717,7.233
718,7.998
719,8.68
720,8.666
721,6.317
722,7.12
723,8.385
724,6.759
725,6.631
726,7.361
727,8.703
728,6.736
729,8.68
730,7.194
731,8.519
732,8.069
733,6.225
734,6.688
735,6.607
736,6.848
737,7.266
738,7.957
739,8.195
740,8.199
741,6.687
742,7.783
743,8.408
744,9.414
745,6.4030000000000005
746,9.189
747,8.286
748,8.795
749,8.457
750,6.778
751,8.458
752,8.491
753,8.517
754,6.853
755,6.778
756,6.489
757,8.323
758,9.71
759,6.852
760,7.665
761,6.593
762,6.417
763,9.724
764,6.874
765,8.609
766,8.655
767,9.787
768,6.43
769,9.272
770,9.211
771,6.714
772,7.963
773,6.619
774,6.159
775,7.473
776,7.971
777,8.292
778,8.851
779,8.225
780,9.027
781,6.394
782,9.041
783,8.874
784,9.49
785,8.035
786,6.688
787,6.613
788,8.63
789,6.562
790,8.466
791,6.599
792,8.993
793,7.398
794,6.066
795,8.368
796,9.326
797,6.599
798,6.501
799,7.804
800,6.548
801,7.122
802,9.222
803,8.017
804,8.832
805,8.23
806,8.637
807,6.488
808,6.528
809,6.669
810,7.849
811,8.146
812,8.94
813,7.071
814,8.762
815,8.518
816,6.675
817,9.582
818,8.07
819,6.515
820,6.447
821,8.144
822,6.301
823,7.107
824,7.901
825,7.169
826,8.934
827,7.877
828,8.88
829,8.469
830,5.911
831,9.043
832,6.615
833,7.777
834,7.844
835,8.025
836,6.599000000000003
837,6.8
838,6.91
839,8.699
840,8.984
841,7.655
842,9.302
843,8.055
844,8.854
845,8.765
846,7.76
847,8.781
848,9.643
849,8.816
850,8.805
851,7.773
852,8.365
853,6.174
854,6.45
855,6.292
856,8.325
857,7.679
858,6.526
859,6.645
860,7.756
861,6.293
862,7.017
863,6.548000000000001
864,6.746000000000001
865,7.767
866,6.052
867,8.243
868,7.998
869,8.929
870,9.122
871,9.457
872,8.343
873,5.976
874,8.811
875,8.187
876,9.188
877,8.9
878,6.642
879,7.21
880,6.227
881,9.093
882,6.572
883,9.195
884,9.238
885,8.698
886,6.354
887,6.548000000000001
888,7.125
889,6.736
890,6.474
891,7.885
892,8.4
893,9.429
894,8.114
895,6.438000000000001
896,6.306
897,9.047
898,9.251
899,8.356
900,6.938
901,7.858
902,7.149
903,7.862
904,7.664
905,6.299
906,6.576
907,6.446
908,7.882
909,5.976
910,8.292
911,8.575
912,8.557
913,9.141
914,8.966
915,9.4
916,8.353
917,7.361
918,8.185
919,8.389
920,7.8
921,7.249
922,6.55
923,6.701
924,6.033
925,6.258
926,9.337
927,7.712
928,8.515
929,8.494
930,9.559
931,8.075
932,6.882
933,8.837
934,6.488
935,9.315
936,8.428
937,7.009
938,8.247
939,6.571
940,7.715
941,6.751
942,8.327
943,7.65
944,9.645
945,8.124
946,6.469
947,6.861
948,6.211
949,9.534
950,6.443
951,8.323
952,7.783
953,6.987
954,6.967
955,7.377
956,6.299
957,7.103
958,8.431
959,7.477
960,6.985
961,8.41
962,8.724
963,9.072
964,7.706
965,8.43
966,8.535
967,8.0
968,8.603
969,6.455
970,7.74
971,6.323
972,8.345
973,8.64
974,9.215
975,8.089
976,9.532
977,6.609
978,6.807
979,8.981
980,7.79
981,6.69
982,8.116
983,7.373
984,9.311
985,6.528
986,7.654
987,6.347
988,8.864
989,7.175
990,9.451
991,7.551
992,8.578
993,9.684
994,8.096
995,8.018
996,6.098
997,6.569
998,7.894
999,6.73
1000,6.676
1001,6.223
1002,8.897
1003,6.762
1004,8.257
1005,7.585
1006,8.04
1007,8.541
1008,6.668
1009,7.566
1010,6.265
1011,7.557
1012,8.376
1013,7.963
1014,8.101
1015,6.184
1016,6.691
1017,9.021
1018,9.299
1019,7.05
1020,7.412
1021,9.053
1022,7.424
1023,7.47
1024,7.995
1025,9.744
1026,6.503
1027,8.996
1028,6.361
1029,8.647
1030,6.94
1031,7.837
1032,6.107
1033,9.719
1034,6.125500000000001
1035,8.225
1036,9.203
1037,7.393
1038,7.858
1039,8.45
1040,7.046
1041,7.977
1042,7.491
1043,6.314
1044,7.826
1045,8.459
1046,9.595
1047,9.308
1048,9.411
1049,9.495
1050,8.111
1051,7.831
1052,7.939
1053,6.718
1054,9.32
1055,6.609999999999999
1056,8.45
1057,7.783
1058,7.965
1059,9.206
1060,8.289
1061,8.994
1062,7.412
1063,9.357
1064,8.263
1065,8.599
1066,8.574
1067,8.537
1068,7.728
1069,6.365
1070,7.361
1071,6.111
1072,6.068
1073,8.238
1074,9.255
1075,8.71
1076,8.908
1077,9.091
1078,9.225
1079,6.603
1080,8.788
1081,8.486
1082,8.093
1083,9.257
1084,9.037
1085,8.625
1086,7.176
1087,7.701
1088,7.655
1089,6.778
1090,6.579
1091,8.823
1092,7.702
1093,8.339
1094,8.345
1095,7.444
1096,8.485
1097,8.265
1098,7.551
1099,8.816
1100,6.898
1101,6.851
1102,9.147
1103,8.784
1104,9.121
1105,8.121
1106,6.261
1107,7.481
1108,8.648
1109,7.882
1110,8.137
1111,6.564
1112,7.875
1113,6.985
1114,7.241
1115,9.793
1116,6.772
1117,6.863
1118,7.583
1119,7.43
1120,6.574
1121,8.515
1122,6.933
1123,8.742
1124,8.487
1125,6.984
1126,7.703
1127,8.612
1128,9.678
1129,7.897
1130,6.988
1131,7.27
1132,7.182
1133,8.1
1134,6.405
1135,9.513
1136,6.95
1137,8.636
1138,8.425
1139,8.088
1140,6.299
1141,9.267
1142,7.586
1143,7.179
1144,8.127
1145,6.329999999999999
1146,6.526
1147,9.389
1148,8.505
1149,8.453
1150,9.681
1151,6.497
1152,7.357
1153,7.527
1154,8.431
1155,6.831
1156,7.358
1157,6.17
1158,7.618
1159,6.256
1160,8.888
1161,7.92
1162,6.159
1163,7.743
1164,8.689
1165,7.13
1166,7.416
1167,8.328
1168,8.843
1169,9.113
1170,7.523
1171,7.99
1172,7.627
1173,8.328
1174,7.265
1175,7.525
1176,6.806
1177,6.306
1178,6.292
1179,8.407
1180,6.627
1181,8.934
1182,6.574
1183,7.04
1184,6.227
1185,8.915
1186,6.719
1187,6.29
1188,7.895
1189,7.512
1190,8.561
1191,6.765
1192,7.51
1193,8.395
1194,7.116
1195,7.951
1196,8.905
1197,7.04
1198,6.673
1199,7.653
1200,6.655
1201,7.447
1202,8.306
1203,8.847
1204,7.755
1205,7.041
1206,6.764
1207,6.405
1208,6.314
1209,8.371
1210,7.274
1211,6.438
1212,8.576
1213,6.521
1214,6.415
1215,8.299
1216,8.226
1217,8.314
1218,9.288
1219,7.223
1220,8.816
1221,6.317
1222,6.858
1223,9.136
1224,7.555
1225,8.899
1226,6.196000000000001
1227,8.209
1228,6.719
1229,7.963
1230,8.912
1231,8.065
1232,6.136
1233,8.344
1234,6.686
1235,7.196
1236,7.504
1237,9.502
1238,7.365
1239,8.819
1240,7.021
1241,6.299
1242,8.616
1243,6.892
1244,8.728
1245,8.529
1246,7.52
1247,6.594
1248,6.639
1249,7.633
1250,6.987
1251,7.263
1252,8.349
1253,8.095
1254,6.833
1255,6.918
1256,7.127
1257,8.433
1258,9.308
1259,9.162
1260,8.79
1261,9.824
1262,7.778
1263,8.469
1264,8.284
1265,8.56
1266,7.578
1267,9.442
1268,6.94
1269,7.081
1270,6.801
1271,7.397
1272,7.63
1273,7.6
1274,6.851
1275,8.047
1276,9.398
1277,8.928
1278,8.274
1279,6.738
1280,8.203
1281,9.216
1282,9.606
1283,6.515
1284,9.424
1285,9.49
1286,7.027
1287,6.515
1288,7.416
1289,7.727
1290,6.916
1291,9.445
1292,6.469
1293,6.748
1294,9.31
1295,9.699
1296,9.138
1297,9.188
1298,7.909
1299,7.505
1300,8.658
1301,6.256
1302,8.561
1303,7.578
1304,7.885
1305,9.257
1306,6.851
1307,8.999
1308,5.869
1309,8.739
1310,7.126
1311,6.548000000000001
1312,6.489
1313,6.875
1314,6.657
1315,6.361
1316,8.477
1317,6.654
1318,7.519
1319,6.382
1320,8.196
1321,9.543
1322,8.773
1323,6.225
1324,8.792
1325,7.803
1326,6.492
1327,9.277
1328,8.031
1329,6.26
1330,6.601
1331,8.227
1332,7.76
1333,8.692
1334,8.308
1335,7.907
1336,6.474
1337,6.833
1338,6.969
1339,8.649
1340,8.488
1341,7.652
1342,9.386
1343,8.01
1344,6.771
1345,7.46
1346,9.478
1347,9.497
1348,6.661
1349,6.633
1350,9.259
1351,6.64
1352,6.153
1353,9.483
1354,6.702
1355,8.328
1356,7.142
1357,7.606
1358,7.272
1359,7.119
1360,7.713
1361,6.918
1362,6.655
1363,9.011
1364,7.844
1365,8.538
1366,8.779
1367,7.212
1368,8.666
1369,7.438
1370,5.945
1371,7.241
1372,7.394
1373,9.784
1374,8.596
1375,8.104
1376,7.037
1377,8.087
1378,6.787
1379,7.87
1380,9.456
1381,6.537
1382,6.985
1383,8.273
1384,7.789
1385,9.842
1386,8.316
1387,8.72
1388,6.801000000000001
1389,7.274
1390,6.443
1391,6.861
1392,7.165
1393,7.682
1394,6.782
1395,9.314
1396,8.488
1397,6.438
1398,9.559
1399,6.87
1400,8.915
1401,7.419
1402,8.353
1403,7.504
1404,6.748
1405,6.628
1406,7.784
1407,7.27
1408,8.674
1409,7.872
1410,6.628
1411,8.242
1412,9.133
1413,6.443
1414,8.275
1415,9.363
1416,8.38
1417,7.357
1418,8.284
1419,6.413
1420,7.353
1421,8.275
1422,7.953
1423,7.994
1424,8.456
1425,7.538
1426,6.825
1427,8.296
1428,7.688
1429,7.493
1430,6.639
1431,7.125
1432,7.708
1433,9.563
1434,7.269
1435,9.065
1436,8.358
1437,8.414
1438,6.688
1439,9.509
1440,8.536
1441,8.529
1442,8.711
1443,8.535
1444,6.279
1445,8.847
1446,6.535
1447,6.644
1448,7.844
1449,7.153
1450,6.79
1451,8.091
1452,8.917
1453,7.609
1454,7.836
1455,6.232
1456,8.614
1457,8.197
1458,8.901
1459,6.905
1460,7.454
1461,7.5680000000000005
1462,9.238
1463,7.536
1464,6.198
1465,7.403
1466,7.179
1467,7.782
1468,7.92
1469,7.541
1470,8.748
1471,7.885
1472,6.418
1473,6.522
1474,7.887
1475,6.766
1476,7.112
1477,6.492
1478,8.561
1479,7.963
1480,7.522
1481,9.824
1482,8.665
1483,6.159
1484,8.809
1485,8.779
1486,6.497
1487,7.762
1488,6.447
1489,7.046
1490,9.814
1491,6.548
1492,8.407
1493,8.636
1494,9.277
1495,6.639
1496,9.488
1497,8.28
1498,7.753
1499,6.815
1500,7.894
1501,8.311
1502,6.881
1503,8.026
1504,6.623
1505,7.236
1506,8.681
1507,9.814
1508,6.522
1509,9.31
1510,6.561
1511,7.845
1512,6.373
1513,8.485
1514,8.604
1515,6.798
1516,8.794
1517,7.0
1518,8.356
1519,7.84
1520,9.07
1521,7.614
1522,6.664
1523,6.81
1524,7.631
1525,8.481
1526,8.356
1527,7.48
1528,8.735
1529,8.58
1530,7.782
1531,6.402
1532,8.747
1533,9.103
1534,8.392
1535,9.238
1536,8.552
1537,8.952
1538,9.294
1539,6.671
1540,7.793
1541,6.553
1542,7.404
1543,7.447
1544,8.952
1545,8.404
1546,7.272
1547,7.938
1548,8.533
1549,9.751
1550,9.465
1551,6.446
1552,6.385
1553,6.469
1554,6.503
1555,6.994
1556,8.558
1557,6.745
1558,7.017
1559,6.707
1560,6.522
1561,8.522
1562,9.072
1563,7.996
1564,8.642
1565,8.765
1566,6.864
1567,7.352
1568,7.397
1569,9.479
1570,7.748
1571,8.008
1572,8.13
1573,9.265
1574,8.944
1575,6.225
1576,6.974
1577,7.412
1578,8.976
1579,7.537
1580,7.472
1581,6.329999999999999
1582,8.729
1583,8.536
1584,8.299
1585,9.336
1586,6.548
1587,9.144
1588,9.787
1589,7.557
1590,8.261
1591,9.602
1592,6.8
1593,8.483
1594,7.445
1595,8.966
1596,6.731
1597,6.526
1598,8.824
1599,7.755
1600,8.585
1601,7.678
1602,8.615
1603,8.983
1604,7.782
1605,8.6
1606,6.417
1607,7.634
1608,8.675
1609,7.412
1610,8.739
1611,6.31
1612,8.626
1613,7.356
1614,8.191
1615,8.932
1616,7.125
1617,8.341
1618,7.653
1619,9.323
1620,6.447
1621,8.474
1622,7.039
1623,8.792
1624,7.514
1625,7.911
1626,6.891
1627,6.227
1628,6.725
1629,6.829
1630,6.136
1631,6.492
1632,7.989
1633,6.43
1634,8.865
1635,6.447
1636,6.849
1637,7.039
1638,9.387
1639,7.443
1640,8.841
1641,7.062
1642,8.518
1643,8.695
1644,7.401
1645,6.838
1646,7.912
1647,8.754
1648,8.72
1649,6.492
1650,7.766
1651,6.387
1652,9.303
1653,8.054
1654,9.243
1655,8.531
1656,9.488
1657,9.036999999999999
1658,8.686
1659,6.719
1660,7.663
1661,6.686
1662,6.725
1663,6.985
1664,6.896
1665,6.631
1666,6.492
1667,8.103
1668,6.103
1669,6.382
1670,7.492
1671,6.583
1672,9.253
1673,6.564
1674,9.495
1675,8.738
1676,9.063
1677,6.532
1678,7.833
1679,6.347
1680,6.671
1681,6.168
1682,6.878
1683,8.096
1684,9.755
1685,7.795
1686,8.862
1687,6.39
1688,8.881
1689,9.56
1690,8.746
1691,6.548
1692,9.316
1693,8.307
1694,6.905
1695,7.574
1696,6.75
1697,6.583
1698,9.204
1699,8.068
1700,7.051
1701,6.488
1702,6.718000000000001
1703,6.654
1704,8.128
1705,6.522
1706,9.066
1707,7.518
1708,9.691
1709,8.04
1710,8.34
1711,6.733
1712,6.654
1713,7.738
1714,8.955
1715,8.939
1716,7.383
1717,8.56
1718,7.936
1719,7.835
1720,8.785
1721,7.246
1722,8.527
1723,8.232
1724,7.77
1725,7.791
1726,8.448
1727,6.397
1728,8.726
1729,9.148
1730,6.924
1731,7.049
1732,8.509
1733,6.872
1734,9.476
1735,7.148
1736,8.64
1737,6.613
1738,9.577
1739,6.45
1740,9.479
1741,7.194
1742,8.201
1743,7.124
1744,8.574
1745,8.414
1746,6.78
1747,7.356
1748,8.671
1749,8.179
1750,8.937
1751,8.786
1752,8.281
1753,9.841
1754,6.265
1755,8.937
1756,6.351
1757,8.665
1758,7.215
1759,6.687
1760,9.203
1761,9.136
1762,7.971
1763,7.922
1764,7.763
1765,8.318
1766,9.323
1767,9.693
1768,7.933
1769,6.168
1770,7.818
1771,8.159
1772,7.745
1773,9.074
1774,8.225
1775,8.719
1776,6.122
1777,7.382
1778,9.42
1779,7.618
1780,8.24
1781,8.165
1782,8.041
1783,6.903
1784,9.424
1785,8.081
1786,6.554
1787,6.698
1788,7.097
1789,8.154
1790,8.425
1791,6.225
1792,6.745
1793,8.598
1794,8.281
1795,8.856
1796,9.35
1797,7.882
1798,7.627
1799,6.544
1800,7.388
1801,8.392
1802,8.397
1803,8.251
1804,9.348
1805,8.989
1806,8.556
1807,6.953
1808,6.985
1809,6.762
1810,8.082
1811,8.026
1812,6.917
1813,8.356
1814,7.075
1815,8.072
1816,7.548
1817,7.653
1818,7.979
1819,8.386
1820,6.361
1821,8.548
1822,8.318
1823,6.528
1824,6.229
1825,9.572
1826,6.876
1827,6.953
1828,6.812
1829,6.545
1830,7.684
1831,9.032
1832,8.694
1833,6.284
1834,7.001
1835,8.254
1836,8.83
1837,7.15
1838,6.718
1839,7.268
1840,6.265
1841,7.795
1842,9.102
1843,6.153
1844,9.229
1845,7.57
1846,6.639
1847,8.8
1848,6.903
1849,9.189
1850,7.998
1851,8.527
1852,9.153
1853,6.778
1854,8.201
1855,7.513
1856,7.621
1857,7.862
1858,7.672
1859,6.405
1860,8.111
1861,8.062
1862,6.878999999999999
1863,8.5
1864,8.702
1865,6.474
1866,8.091
1867,8.866
1868,6.528
1869,8.895
1870,7.746
1871,8.402
1872,7.121
1873,8.769
1874,6.409
1875,8.666
1876,6.68
1877,6.719
1878,7.349
1879,8.316
1880,7.431
1881,9.393
1882,8.569
1883,7.009
1884,8.699
1885,6.832
1886,8.195
1887,6.992
1888,6.324
1889,8.456
1890,8.714
1891,8.632
1892,6.354
1893,8.917
1894,9.368
1895,6.532
1896,6.579
1897,6.825
1898,7.424
1899,7.575
1900,9.765
1901,8.152
1902,7.697
1903,9.083
1904,7.121
1905,9.805
1906,7.437
1907,9.433
1908,7.793
1909,8.732
1910,6.061
1911,6.41
1912,6.976
1913,9.08
1914,7.467
1915,9.128
1916,6.771
1917,7.924
1918,7.676
1919,6.528
1920,6.602999999999999
1921,7.393
1922,7.783
1923,6.711
1924,8.876
1925,6.736
1926,8.442
1927,7.885
1928,6.246
1929,7.943
1930,8.812
1931,8.886
1932,8.893
1933,6.704
1934,7.978
1935,8.389
1936,6.991
1937,8.211
1938,8.159
1939,5.951
1940,9.285
1941,6.925
1942,6.244
1943,8.967
1944,7.46
1945,6.444
1946,6.373
1947,8.889
1948,6.701
1949,8.593
1950,8.274
1951,6.804
1952,8.425
1953,6.763
1954,9.783999999999999
1955,6.423
1956,9.561
1957,7.946
1958,6.501
1959,6.671000000000001
1960,8.622
1961,6.5009999999999994
1962,7.142
1963,8.671
1964,6.023
1965,9.579
1966,8.25
1967,7.778
1968,7.36
1969,7.935
1970,7.887
1971,8.809
1972,6.509
1973,9.61
1974,9.463
1975,6.713
1976,8.564
1977,9.096
1978,6.833
1979,9.144
1980,6.721
1981,7.362
1982,7.376
1983,7.064
1984,6.54
1985,6.561
1986,7.821
1987,6.368
1988,8.564
1989,6.554000000000001
1990,8.719
1991,9.142
1992,6.801
1993,9.133
1994,7.116
1995,9.452
1996,7.565
1997,9.12
1998,8.461
1999,7.274
2000,7.014
2001,6.361
2002,6.599
2003,9.023
2004,6.221
2005,9.841
2006,9.329
2007,7.563
2008,6.532
2009,6.492
2010,8.104
2011,6.7395
2012,6.17
2013,8.643
2014,8.794
2015,8.377
2016,8.031
2017,8.297
2018,7.358
2019,6.985
2020,7.748
2021,7.938
2022,6.645
2023,8.882
2024,8.852
2025,8.723
2026,6.286
2027,6.973
2028,7.037
2029,8.97
2030,6.575
2031,8.189
2032,7.1415
2033,9.509
2034,7.541
2035,7.356
2036,9.357
2037,6.329999999999999
2038,8.69
2039,8.442
2040,7.361
2041,6.916
2042,6.107
2043,6.483
2044,6.554
2045,7.125
2046,9.082
2047,7.733
2048,7.03
2049,8.552
2050,9.128
2051,9.617
2052,9.817
2053,8.619
2054,7.488
2055,9.505
2056,6.269
2057,9.122
2058,7.843
2059,6.269
2060,6.623
2061,9.016
2062,6.526
2063,9.506
2064,8.765
2065,6.959
2066,7.359
2067,6.738
2068,8.478
2069,8.924
2070,7.373
2071,8.74
2072,8.599
2073,7.411
2074,7.401
2075,7.614
2076,8.511
2077,9.49
2078,6.994
2079,7.048
2080,8.077
2081,7.571
2082,6.998
2083,7.049
2084,7.829
2085,8.456
2086,8.608
2087,7.365
2088,6.999
2089,8.474
2090,7.031
2091,8.408
2092,6.329999999999999
2093,8.561
2094,7.642
2095,8.55
2096,8.544
2097,7.222
2098,7.745
2099,8.495
2100,7.767
2101,7.041
2102,7.079
2103,7.849
2104,8.406
2105,9.001
2106,8.937
2107,8.178
2108,7.083
2109,8.532
2110,7.096
2111,6.538
2112,7.584
2113,8.325
2114,6.936
2115,9.8
2116,8.38
2117,8.966
2118,9.437
2119,8.743
2120,6.479
2121,8.621
2122,8.206
